ticker,year,cluster,is_noise,theme_label
WDAY,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
WDC,2023,18,False,"ADBE, AKAM, AMD, ANET, APP"
WEC,2023,1,False,"AEE, AEP, AES, ATO, CEG"
WELL,2023,12,False,"BXP, CBRE, CPT, CSGP, DHI"
WFC,2023,4,False,"BAC, BK, CFG, FITB, HBAN"
WM,2023,6,False,"ABNB, ACGL, ADI, AWK, BF-B"
WMB,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
WMT,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
WRB,2023,13,False,"AFL, AIG, AJG, BRK-B, BRO"
WSM,2023,21,False,"AMZN, CAG, CASY, COST, DECK"
WST,2023,-1,True,noise
WTW,2023,16,False,"ACN, ADP, AON, CTSH, FIS"
WY,2023,0,False,"AMAT, APA, C, CAH, CHD"
WYNN,2023,-1,True,noise
XEL,2023,1,False,"AEE, AEP, AES, ATO, CEG"
XOM,2023,1,False,"AEE, AEP, AES, ATO, CEG"
XYL,2023,14,False,"AAPL, ADM, AOS, BLDR, CARR"
XYZ,2023,-1,True,noise
YUM,2023,20,False,"ALB, AMCR, AVY, BALL, CL"
ZBH,2023,-1,True,noise
ZBRA,2023,19,False,"ADSK, CDNS, COHR, DELL, JBL"
ZTS,2023,2,False,"ALL, AMGN, APH, AZO, BMY"
