ticker,year,cluster,is_noise,theme_label
SO,2021,5,False,"ALL, AZO, CI, EOG, FE"
SPG,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
SPGI,2021,-1,True,noise
SRE,2021,10,False,"AEE, AEP, AES, ATO, CEG"
STE,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
STLD,2021,-1,True,noise
STT,2021,20,False,"AMP, AON, BEN, IVZ, KKR"
STX,2021,-1,True,noise
STZ,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
SWK,2021,18,False,"AME, AOS, BA, DOV, ECL"
SWKS,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
SYF,2021,-1,True,noise
SYK,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
SYY,2021,17,False,"ADM, AVY, BALL, CL, CLX"
T,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
TAP,2021,-1,True,noise
TDG,2021,18,False,"AME, AOS, BA, DOV, ECL"
TDY,2021,18,False,"AME, AOS, BA, DOV, ECL"
TECH,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
TEL,2021,8,False,"AIZ, ARES, BX, HLT, INVH"
TER,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
TFC,2021,0,False,"BAC, BK, CFG, COF, FITB"
TGT,2021,16,False,"BBY, CASY, COST, DECK, DG"
TJX,2021,16,False,"BBY, CASY, COST, DECK, DG"
TMO,2021,-1,True,noise
TMUS,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
TPL,2021,7,False,"FDX, FFIV, GEN, LHX, PYPL"
TPR,2021,16,False,"BBY, CASY, COST, DECK, DG"
TRGP,2021,11,False,"APD, BKR, CF, CVX, EQT"
TRMB,2021,-1,True,noise
TROW,2021,20,False,"AMP, AON, BEN, IVZ, KKR"
TRV,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
TSCO,2021,16,False,"BBY, CASY, COST, DECK, DG"
TSLA,2021,-1,True,noise
TSN,2021,17,False,"ADM, AVY, BALL, CL, CLX"
TT,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
TTD,2021,8,False,"AIZ, ARES, BX, HLT, INVH"
TTWO,2021,-1,True,noise
TXN,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
TXT,2021,18,False,"AME, AOS, BA, DOV, ECL"
TYL,2021,-1,True,noise
UAL,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
UBER,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
UDR,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
UHS,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
ULTA,2021,16,False,"BBY, CASY, COST, DECK, DG"
UNH,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
UNP,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
UPS,2021,5,False,"ALL, AZO, CI, EOG, FE"
URI,2021,-1,True,noise
USB,2021,0,False,"BAC, BK, CFG, COF, FITB"
V,2021,7,False,"FDX, FFIV, GEN, LHX, PYPL"
VICI,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
VLO,2021,3,False,"CTRA, FCX, GWW, KMI, O"
VMC,2021,-1,True,noise
VRSK,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
VRSN,2021,-1,True,noise
VRT,2021,1,False,"AMCR, BIIB, CCI, DHR, FAST"
VRTX,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
VST,2021,10,False,"AEE, AEP, AES, ATO, CEG"
VTR,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
VTRS,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
VZ,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
WAB,2021,12,False,"CHRW, CSX, EXPD, JBHT, NSC"
WAT,2021,2,False,"APA, C, CAG, CAH, CHD"
WBD,2021,13,False,"CHTR, CMCSA, DIS, FOX, FOXA"
WDAY,2021,-1,True,noise
WDC,2021,-1,True,noise
WEC,2021,-1,True,noise
WELL,2021,6,False,"AMT, BXP, CBRE, CPT, CSGP"
WFC,2021,0,False,"BAC, BK, CFG, COF, FITB"
WM,2021,-1,True,noise
WMB,2021,-1,True,noise
WMT,2021,16,False,"BBY, CASY, COST, DECK, DG"
WRB,2021,15,False,"AFL, AIG, AJG, BRK-B, BRO"
WSM,2021,16,False,"BBY, CASY, COST, DECK, DG"
WST,2021,-1,True,noise
WTW,2021,-1,True,noise
WY,2021,-1,True,noise
WYNN,2021,-1,True,noise
XEL,2021,10,False,"AEE, AEP, AES, ATO, CEG"
XOM,2021,11,False,"APD, BKR, CF, CVX, EQT"
XYL,2021,18,False,"AME, AOS, BA, DOV, ECL"
XYZ,2021,-1,True,noise
YUM,2021,17,False,"ADM, AVY, BALL, CL, CLX"
ZBH,2021,14,False,"ABBV, ABT, ALGN, BAX, BDX"
ZBRA,2021,22,False,"ADI, AVGO, CDNS, CDW, DELL"
ZTS,2021,4,False,"AMGN, APH, IP, MSI, NDSN"
