ticker,year,cluster,is_noise,theme_label
HUM,2023,-1,True,noise
HWM,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
IBKR,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
IBM,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
ICE,2023,10,False,"AXP, CARR, CHRW, CMI, COHR"
IDXX,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
IEX,2023,-1,True,noise
IFF,2023,2,False,"ADM, BBY, CAG, CASY, CL"
INCY,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
INTC,2023,-1,True,noise
INTU,2023,10,False,"AXP, CARR, CHRW, CMI, COHR"
INVH,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
IP,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
IQV,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
IR,2023,8,False,"ALLE, AVY, BEN, CLX, DHR"
IRM,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
ISRG,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
IT,2023,-1,True,noise
ITW,2023,2,False,"ADM, BBY, CAG, CASY, CL"
IVZ,2023,7,False,"AES, AON, CFG, EMR, HBAN"
J,2023,8,False,"ALLE, AVY, BEN, CLX, DHR"
JBHT,2023,-1,True,noise
JBL,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
JCI,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
JKHY,2023,8,False,"ALLE, AVY, BEN, CLX, DHR"
JNJ,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
JPM,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
KDP,2023,-1,True,noise
KEY,2023,5,False,"AJG, AMP, BAC, BK, CB"
KEYS,2023,-1,True,noise
KHC,2023,2,False,"ADM, BBY, CAG, CASY, CL"
KIM,2023,-1,True,noise
KKR,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
KLAC,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
KMB,2023,2,False,"ADM, BBY, CAG, CASY, CL"
KMI,2023,1,False,"AMAT, APA, C, CAH, CHD"
KO,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
KR,2023,-1,True,noise
KVUE,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
L,2023,-1,True,noise
LDOS,2023,-1,True,noise
LEN,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
LH,2023,-1,True,noise
LHX,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
LII,2023,-1,True,noise
LIN,2023,-1,True,noise
LITE,2023,-1,True,noise
LLY,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
LMT,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
LNT,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
LOW,2023,-1,True,noise
LRCX,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
LULU,2023,13,False,"AFL, ARES, AVB, AWK, BF-B"
LUV,2023,-1,True,noise
LVS,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
LYB,2023,1,False,"AMAT, APA, C, CAH, CHD"
LYV,2023,9,False,"CMCSA, EA, FOX, FOXA, HAS"
MA,2023,-1,True,noise
MAA,2023,1,False,"AMAT, APA, C, CAH, CHD"
MAR,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
MAS,2023,-1,True,noise
MCD,2023,-1,True,noise
MCHP,2023,7,False,"AES, AON, CFG, EMR, HBAN"
MCK,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
MCO,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
MDLZ,2023,8,False,"ALLE, AVY, BEN, CLX, DHR"
MDT,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
MET,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
META,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
MGM,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
MKC,2023,2,False,"ADM, BBY, CAG, CASY, CL"
MLM,2023,7,False,"AES, AON, CFG, EMR, HBAN"
MMM,2023,-1,True,noise
MNST,2023,-1,True,noise
MO,2023,-1,True,noise
MOS,2023,2,False,"ADM, BBY, CAG, CASY, CL"
MPC,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
MPWR,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
MRK,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
MRNA,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
MRSH,2023,5,False,"AJG, AMP, BAC, BK, CB"
MS,2023,1,False,"AMAT, APA, C, CAH, CHD"
MSCI,2023,-1,True,noise
MSFT,2023,-1,True,noise
MSI,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
MTB,2023,-1,True,noise
MTD,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
MU,2023,-1,True,noise
NCLH,2023,-1,True,noise
NDAQ,2023,-1,True,noise
NDSN,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
NEE,2023,13,False,"AFL, ARES, AVB, AWK, BF-B"
NEM,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
NFLX,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
NI,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
NKE,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
NOC,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
NOW,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
NRG,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
NSC,2023,-1,True,noise
NTAP,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
NTRS,2023,7,False,"AES, AON, CFG, EMR, HBAN"
NUE,2023,-1,True,noise
NVDA,2023,9,False,"CMCSA, EA, FOX, FOXA, HAS"
NVR,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
NWS,2023,9,False,"CMCSA, EA, FOX, FOXA, HAS"
NWSA,2023,9,False,"CMCSA, EA, FOX, FOXA, HAS"
NXPI,2023,-1,True,noise
O,2023,1,False,"AMAT, APA, C, CAH, CHD"
ODFL,2023,-1,True,noise
OKE,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
OMC,2023,-1,True,noise
ON,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
ORCL,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
ORLY,2023,-1,True,noise
OTIS,2023,-1,True,noise
OXY,2023,1,False,"AMAT, APA, C, CAH, CHD"
PANW,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
PAYX,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
PCAR,2023,10,False,"AXP, CARR, CHRW, CMI, COHR"
PCG,2023,7,False,"AES, AON, CFG, EMR, HBAN"
PEG,2023,-1,True,noise
PEP,2023,13,False,"AFL, ARES, AVB, AWK, BF-B"
PFE,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
PFG,2023,13,False,"AFL, ARES, AVB, AWK, BF-B"
PG,2023,2,False,"ADM, BBY, CAG, CASY, CL"
PGR,2023,5,False,"AJG, AMP, BAC, BK, CB"
PH,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
PHM,2023,1,False,"AMAT, APA, C, CAH, CHD"
PKG,2023,-1,True,noise
PLD,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
PLTR,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
PM,2023,-1,True,noise
PNC,2023,7,False,"AES, AON, CFG, EMR, HBAN"
PNR,2023,-1,True,noise
PNW,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
PODD,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
POOL,2023,-1,True,noise
PPG,2023,2,False,"ADM, BBY, CAG, CASY, CL"
PPL,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
PRU,2023,5,False,"AJG, AMP, BAC, BK, CB"
PSA,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
PSX,2023,1,False,"AMAT, APA, C, CAH, CHD"
PTC,2023,-1,True,noise
PWR,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
PYPL,2023,-1,True,noise
QCOM,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
RCL,2023,-1,True,noise
REG,2023,-1,True,noise
REGN,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
RF,2023,7,False,"AES, AON, CFG, EMR, HBAN"
RJF,2023,5,False,"AJG, AMP, BAC, BK, CB"
RL,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
RMD,2023,-1,True,noise
ROK,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
ROL,2023,5,False,"AJG, AMP, BAC, BK, CB"
ROP,2023,-1,True,noise
ROST,2023,2,False,"ADM, BBY, CAG, CASY, CL"
RSG,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
RTX,2023,-1,True,noise
RVTY,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
SATS,2023,-1,True,noise
SBAC,2023,-1,True,noise
SBUX,2023,-1,True,noise
SCHW,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
SHW,2023,2,False,"ADM, BBY, CAG, CASY, CL"
SJM,2023,2,False,"ADM, BBY, CAG, CASY, CL"
SLB,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
SNA,2023,8,False,"ALLE, AVY, BEN, CLX, DHR"
SNPS,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
SO,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
SPG,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
SPGI,2023,10,False,"AXP, CARR, CHRW, CMI, COHR"
SRE,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
STE,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
STLD,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
STT,2023,-1,True,noise
STX,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
STZ,2023,-1,True,noise
SWK,2023,-1,True,noise
SWKS,2023,10,False,"AXP, CARR, CHRW, CMI, COHR"
SYF,2023,-1,True,noise
SYK,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
SYY,2023,2,False,"ADM, BBY, CAG, CASY, CL"
T,2023,-1,True,noise
TAP,2023,-1,True,noise
TDG,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
TDY,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
TECH,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
TEL,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
TER,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
TFC,2023,-1,True,noise
TGT,2023,2,False,"ADM, BBY, CAG, CASY, CL"
TJX,2023,2,False,"ADM, BBY, CAG, CASY, CL"
TKO,2023,-1,True,noise
TMO,2023,-1,True,noise
TMUS,2023,-1,True,noise
TPL,2023,-1,True,noise
TPR,2023,-1,True,noise
TRGP,2023,-1,True,noise
TRMB,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
TROW,2023,5,False,"AJG, AMP, BAC, BK, CB"
TRV,2023,-1,True,noise
TSCO,2023,2,False,"ADM, BBY, CAG, CASY, CL"
TSLA,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
TSN,2023,2,False,"ADM, BBY, CAG, CASY, CL"
TT,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
TTD,2023,8,False,"ALLE, AVY, BEN, CLX, DHR"
TTWO,2023,9,False,"CMCSA, EA, FOX, FOXA, HAS"
TXN,2023,10,False,"AXP, CARR, CHRW, CMI, COHR"
TXT,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
TYL,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
UAL,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
UBER,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
UDR,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
UHS,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
ULTA,2023,-1,True,noise
UNH,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
UNP,2023,-1,True,noise
UPS,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
URI,2023,-1,True,noise
USB,2023,-1,True,noise
V,2023,-1,True,noise
VICI,2023,13,False,"AFL, ARES, AVB, AWK, BF-B"
VLO,2023,1,False,"AMAT, APA, C, CAH, CHD"
VLTO,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
VMC,2023,-1,True,noise
VRSK,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
VRSN,2023,-1,True,noise
VRT,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
VRTX,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
VST,2023,-1,True,noise
VTR,2023,4,False,"BXP, CBRE, CPT, DHI, DLR"
VTRS,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
VZ,2023,-1,True,noise
WAB,2023,10,False,"AXP, CARR, CHRW, CMI, COHR"
WAT,2023,1,False,"AMAT, APA, C, CAH, CHD"
WBD,2023,9,False,"CMCSA, EA, FOX, FOXA, HAS"
WDAY,2023,12,False,"ACGL, APO, BRO, CDW, CNC"
WDC,2023,-1,True,noise
WEC,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
WELL,2023,-1,True,noise
WFC,2023,5,False,"AJG, AMP, BAC, BK, CB"
WM,2023,13,False,"AFL, ARES, AVB, AWK, BF-B"
WMB,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
WMT,2023,14,False,"AAPL, ACN, AKAM, AVGO, AXON"
WRB,2023,-1,True,noise
WSM,2023,2,False,"ADM, BBY, CAG, CASY, CL"
WST,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
WTW,2023,-1,True,noise
WY,2023,1,False,"AMAT, APA, C, CAH, CHD"
WYNN,2023,11,False,"A, ADI, ADP, ADSK, ALGN"
XEL,2023,6,False,"AEP, ATO, CEG, CMS, DUK"
XOM,2023,-1,True,noise
XYL,2023,-1,True,noise
XYZ,2023,-1,True,noise
YUM,2023,2,False,"ADM, BBY, CAG, CASY, CL"
ZBH,2023,3,False,"ABBV, ABT, BAX, BDX, BIIB"
ZBRA,2023,-1,True,noise
ZTS,2023,0,False,"AEE, ALL, AMGN, APH, AZO"
